"AreaCode","AreaName","CategoryAttribute","Denominator","Factor","HighestPriorityNotificationType","IndicatorCode","IndicatorName","IndicatorShortName","LowerConfidenceLimit","MetricCategoryName","MetricCategoryTypeName","NotificationCount","Numerator","TimePeriodName","UpperConfidenceLimit","Value","ValueNote"
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",30840,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.38,"Persons","Sex",0,24930,"To March 2023",81.26,80.82,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",137890,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.82,"Persons","Sex",0,115845,"To March 2023",84.21,84.01,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",87020,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.89,"Persons","Sex",0,68890,"To March 2023",79.43,79.17,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",43800,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.81,"Persons","Sex",0,35120,"To March 2023",80.56,80.19,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",58055,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.18,"Persons","Sex",0,47890,"To March 2023",82.8,82.49,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",92570,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.27,"Persons","Sex",0,75465,"To March 2023",81.77,81.52,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",85420,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.35,"Persons","Sex",0,68865,"To March 2023",80.88,80.62,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",102205,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.74,"Persons","Sex",0,83785,"To March 2023",82.21,81.98,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",43885,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.12,"Persons","Sex",0,37065,"To March 2023",84.79,84.46,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",39485,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.87,"Persons","Sex",0,32865,"To March 2023",83.61,83.24,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",43675,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.4,"Persons","Sex",0,36145,"To March 2023",83.11,82.76,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",52030,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.87,"Persons","Sex",0,41740,"To March 2023",80.56,80.22,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",45830,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.4,"Persons","Sex",0,37470,"To March 2023",82.1,81.75,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",178115,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",85.06,"Persons","Sex",0,151795,"To March 2023",85.39,85.22,NA
"E54000029","NHS North East London Integrated Care Board","Persons",59290,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",85.74,"Persons","Sex",0,51000,"To March 2023",86.3,86.02,NA
"E54000027","NHS North West London Integrated Care Board","Persons",75240,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.14,"Persons","Sex",0,62010,"To March 2023",82.69,82.41,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",30830,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.41,"Persons","Sex",0,25845,"To March 2023",84.23,83.82,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",50790,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.69,"Persons","Sex",0,42670,"To March 2023",84.33,84.01,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",29355,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.56,"Persons","Sex",0,24075,"To March 2023",82.44,82.01,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",34955,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.77,"Persons","Sex",0,27685,"To March 2023",79.62,79.19,NA
"E54000030","NHS South East London Integrated Care Board","Persons",56540,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.11,"Persons","Sex",0,45480,"To March 2023",80.76,80.44,NA
"E54000031","NHS South West London Integrated Care Board","Persons",48175,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.24,"Persons","Sex",0,38825,"To March 2023",80.95,80.6,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",70215,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",85.2,"Persons","Sex",0,60005,"To March 2023",85.72,85.46,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",57625,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.06,"Persons","Sex",0,48040,"To March 2023",83.67,83.36,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",48425,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.77,"Persons","Sex",0,40245,"To March 2023",83.44,83.11,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",41560,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.6,"Persons","Sex",0,32830,"To March 2023",79.38,78.99,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",84945,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.94,"Persons","Sex",0,67285,"To March 2023",79.48,79.21,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",107425,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.99,"Persons","Sex",0,90460,"To March 2023",84.42,84.21,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",40595,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",72.66,"Persons","Sex",0,29670,"To June 2023",73.52,73.09,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",34235,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.04,"Persons","Sex",0,28905,"To June 2023",84.81,84.43,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",55590,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.32,"Persons","Sex",0,47040,"To June 2023",84.92,84.62,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",61815,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.66,"Persons","Sex",0,52510,"To June 2023",85.22,84.95,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",44365,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.25,"Persons","Sex",0,36205,"To June 2023",81.97,81.61,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",72515,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.84,"Persons","Sex",0,58830,"To June 2023",81.41,81.12,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",33900,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.32,"Persons","Sex",0,27710,"To June 2023",82.14,81.73,NA
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",144625,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.85,"Persons","Sex",0,118665,"To June 2023",82.25,82.05,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",37440,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.49,"Persons","Sex",0,29915,"To June 2023",80.3,79.9,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",43810,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.71,"Persons","Sex",0,35520,"To June 2023",81.44,81.08,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",52690,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.61,"Persons","Sex",0,43695,"To June 2023",83.25,82.93,NA
"E54000037","NHS Devon Integrated Care Board","Persons",61220,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.64,"Persons","Sex",0,49555,"To June 2023",81.26,80.95,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",41980,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.38,"Persons","Sex",0,33485,"To June 2023",80.14,79.76,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",30760,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.76,"Persons","Sex",0,24980,"To June 2023",81.63,81.2,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",30860,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.72,"Persons","Sex",0,25045,"To June 2023",81.59,81.16,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",139300,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.89,"Persons","Sex",0,117130,"To June 2023",84.28,84.08,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",88105,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.15,"Persons","Sex",0,69970,"To June 2023",79.68,79.42,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",43915,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.15,"Persons","Sex",0,35360,"To June 2023",80.89,80.53,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",58960,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.39,"Persons","Sex",0,48755,"To June 2023",83,82.69,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",92955,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.54,"Persons","Sex",0,76020,"To June 2023",82.03,81.79,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",85850,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.6,"Persons","Sex",0,69420,"To June 2023",81.12,80.86,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",102595,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.8,"Persons","Sex",0,84165,"To June 2023",82.27,82.03,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",44495,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.03,"Persons","Sex",0,37540,"To June 2023",84.71,84.37,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",39545,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.19,"Persons","Sex",0,33045,"To June 2023",83.92,83.56,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",43715,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.52,"Persons","Sex",0,36230,"To June 2023",83.23,82.88,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",52930,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.1,"Persons","Sex",0,42580,"To June 2023",80.78,80.44,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",46010,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.45,"Persons","Sex",0,37640,"To June 2023",82.15,81.8,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",177900,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",85.43,"Persons","Sex",0,152270,"To June 2023",85.75,85.59,NA
"E54000029","NHS North East London Integrated Care Board","Persons",59965,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",85.44,"Persons","Sex",0,51405,"To June 2023",86,85.73,NA
"E54000027","NHS North West London Integrated Care Board","Persons",76680,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.11,"Persons","Sex",0,63170,"To June 2023",82.65,82.38,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",31605,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.52,"Persons","Sex",0,26525,"To June 2023",84.33,83.93,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",50635,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.98,"Persons","Sex",0,42685,"To June 2023",84.61,84.3,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",29465,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.75,"Persons","Sex",0,24220,"To June 2023",82.62,82.19,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",35260,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79,"Persons","Sex",0,28005,"To June 2023",79.84,79.42,NA
"E54000030","NHS South East London Integrated Care Board","Persons",57520,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.99,"Persons","Sex",0,46195,"To June 2023",80.63,80.31,NA
"E54000031","NHS South West London Integrated Care Board","Persons",48510,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.11,"Persons","Sex",0,39035,"To June 2023",80.82,80.47,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",70810,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",85.36,"Persons","Sex",0,60625,"To June 2023",85.87,85.62,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",58310,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.03,"Persons","Sex",0,49170,"To June 2023",84.62,84.33,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",48440,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.99,"Persons","Sex",0,40360,"To June 2023",83.65,83.32,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",41855,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.85,"Persons","Sex",0,33165,"To June 2023",79.63,79.24,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",85375,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.1,"Persons","Sex",0,67760,"To June 2023",79.64,79.37,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",108170,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.06,"Persons","Sex",0,91155,"To June 2023",84.49,84.27,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",40755,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",72.02,"Persons","Sex",0,29530,"To September 2023",72.88,72.45,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",34370,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.78,"Persons","Sex",0,28930,"To September 2023",84.56,84.17,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",58240,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.55,"Persons","Sex",0,48835,"To September 2023",84.14,83.85,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",61950,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",84.08,"Persons","Sex",0,52265,"To September 2023",84.65,84.37,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",44735,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.03,"Persons","Sex",0,35965,"To September 2023",80.76,80.4,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",72940,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.11,"Persons","Sex",0,58645,"To September 2023",80.69,80.4,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",34470,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.42,"Persons","Sex",0,28210,"To September 2023",82.24,81.83,NA
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",145855,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.72,"Persons","Sex",0,118035,"To September 2023",81.13,80.93,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",37670,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.79,"Persons","Sex",0,29835,"To September 2023",79.61,79.2,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",44170,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.75,"Persons","Sex",0,35390,"To September 2023",80.49,80.13,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",52820,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",82.25,"Persons","Sex",0,43615,"To September 2023",82.89,82.57,NA
"E54000037","NHS Devon Integrated Care Board","Persons",62150,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.89,"Persons","Sex",0,49845,"To September 2023",80.52,80.2,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",41885,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.4,"Persons","Sex",0,33420,"To September 2023",80.17,79.79,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",31755,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.44,"Persons","Sex",0,25680,"To September 2023",81.3,80.87,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",31080,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",80.64,"Persons","Sex",0,25200,"To September 2023",81.51,81.08,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",139950,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",83.46,"Persons","Sex",0,117070,"To September 2023",83.84,83.65,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",88535,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",78.36,"Persons","Sex",0,69615,"To September 2023",78.9,78.63,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",44110,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",79.4,"Persons","Sex",0,35190,"To September 2023",80.15,79.78,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",59635,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.65,"Persons","Sex",0,48880,"To September 2023",82.27,81.96,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",93140,NA,NA,"CVDP009CHOL","Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.","Cholesterol: CVD treated with LLT (CVDP009CHOL)",81.44,"Persons","Sex",0,76090,"To September 2023",81.94,81.69,NA
